time, objectID, x, y, class
2626.6437,46,32.75,22.6,1
2626.7439,46,32.4,22,1
2626.8435,46,32.1,21.45,1
2626.9437,46,31.85,20.85,1
2627.0439,46,31.6,20.3,1
2627.1441,46,31.45,19.8,1
2627.2436,46,31.4,19.2,1
2627.3438,46,31.3,18.6,1
2627.444,46,31.25,18.15,1
2627.5435,46,31.25,17.7,1
2627.6437,46,31.3,17.25,1
2627.7439,46,31.35,16.75,1
2627.8434,46,31.4,16.35,1
2627.9436,46,31.5,15.95,1
2628.0438,46,31.6,15.45,1
2628.1434,46,31.65,15,1
2628.2436,46,31.8,14.6,1
2628.3438,46,31.9,14.15,1
2628.4433,46,32.05,13.75,1
2628.5435,46,32.15,13.4,1
2628.6437,46,32.35,12.95,1
2628.7439,46,32.65,12.4,1
2628.8434,46,32.85,11.9,1
2628.9436,46,33.1,11.25,1
2629.0438,46,33.35,10.8,1
2629.144,46,33.65,10.35,1
2629.2435,46,33.8,10.1,1
2629.3437,46,34.15,9.55,1
2629.5441,46,34.85,8.35,1
2629.6437,46,35.15,8.05,1
2629.7439,46,35.4,7.8,1
2629.8441,46,35.75,7.6,1
2629.9436,46,36.15,7.35,1
2630.0438,46,36.6,6.95,1
2630.1433,46,36.95,6.7,1
2630.2435,46,37.45,6.2,1
2630.3437,46,37.85,5.75,1
2630.4432,46,38.3,5.45,1
2630.5434,46,38.75,5.05,1
2630.6436,46,39.35,4.75,1
2630.7438,46,39.8,4.4,1
2630.8434,46,40.2,3.95,1
2630.9436,46,40.8,3.65,1
2631.0438,46,41.45,3.25,1
2624.9437,47,9.1,1.25,1
2625.0439,47,9.1,1.25,1
2625.1434,47,9.1,1.25,1
2625.2436,47,9.15,1.4,1
2625.444,47,9.75,2.4,1
2625.5436,47,10.3,3.45,1
2625.6438,47,10.95,4.35,1
2625.744,47,11.55,5.25,1
2625.9437,47,12.65,7.05,1
2626.0439,47,13,7.7,1
2626.1434,47,13.4,8.3,1
2626.2436,47,13.85,8.9,1
2626.3438,47,14.3,9.5,1
2626.444,47,14.7,10.15,1
2626.5435,47,15.1,10.75,1
2626.6437,47,15.55,11.35,1
2626.7439,47,16.1,12.05,1
2626.8435,47,16.5,12.75,1
2626.9437,47,16.9,13.4,1
2627.0439,47,17.25,14.05,1
2627.1441,47,17.75,14.7,1
2627.2436,47,18.2,15.35,1
2627.3438,47,18.65,15.95,1
2627.444,47,19.1,16.45,1
2627.5435,47,19.45,17.1,1
2627.6437,47,19.75,17.7,1
2627.7439,47,20,18.4,1
2627.8434,47,20.35,19.1,1
2627.9436,47,20.8,19.75,1
2628.0438,47,21.15,20.45,1
2628.1434,47,21.6,20.95,1
2628.2436,47,22,21.6,1
2628.3438,47,22.45,22.15,1
2628.4433,47,22.85,22.75,1
2628.5435,47,23.2,23.35,1
2628.6437,47,23.65,23.85,1
2628.7439,47,24.1,24.4,1
2628.8434,47,24.5,25,1
2628.9436,47,24.95,25.6,1
2629.0438,47,25.35,26.15,1
2629.144,47,25.7,26.65,1
2629.2435,47,26.05,27.15,1
2629.3437,47,26.5,27.75,1
2629.4439,47,26.9,28.2,1
2629.5441,47,27.3,28.75,1
2629.6437,47,27.65,29.2,1
2629.7439,47,28.05,29.7,1
2630.0438,47,29.35,31.65,1
2630.1433,47,29.45,32.15,1
2630.2435,47,29.7,32.3,1
2630.3437,47,29.95,32.55,1
2630.7438,47,31.25,34.05,1
2630.8434,47,31.2,34.25,1
2630.9436,47,31.4,34.65,1
2631.3437,47,32.25,36.3,1
2631.4439,47,32.25,36.55,1
2631.7438,47,32.85,37.75,1
2632.1439,47,33.65,39.15,1
2632.3437,47,33.95,39.6,1
2632.7438,47,34.9,41.35,1
2614.944,48,9.5,25.65,1
2615.0435,48,9.5,25.65,1
2615.1437,48,9.5,25.65,1
2615.2439,48,9.5,25.65,1
2615.3434,48,9.5,25.65,1
2615.4436,48,9.5,25.7,1
2615.5438,48,9.5,25.7,1
2615.644,48,9.5,25.75,1
2615.7436,48,9.45,25.75,1
2615.8438,48,9.5,25.8,1
2615.944,48,9.55,25.8,1
2616.0435,48,9.5,25.8,1
2616.1437,48,9.5,25.8,1
2616.2439,48,9.55,25.75,1
2616.3434,48,9.6,25.75,1
2616.4436,48,9.55,25.75,1
2616.5438,48,9.5,25.8,1
2616.6433,48,9.55,25.75,1
2616.7435,48,9.55,25.8,1
2616.8437,48,9.55,25.8,1
2616.9439,48,9.5,25.8,1
2617.0435,48,9.45,25.8,1
2617.1437,48,9.5,25.8,1
2617.2439,48,9.5,25.8,1
2617.3434,48,9.45,25.75,1
2617.4436,48,9.5,25.75,1
2617.5438,48,9.5,25.8,1
2617.6433,48,9.5,25.75,1
2617.7435,48,9.45,25.7,1
2617.8437,48,9.5,25.75,1
2617.9439,48,9.45,25.75,1
2618.0441,48,9.45,25.75,1
2618.1436,48,9.45,25.75,1
2618.2438,48,9.5,25.8,1
2618.344,48,9.5,25.8,1
2618.4436,48,9.5,25.8,1
2618.5438,48,9.55,25.75,1
2618.6439,48,9.55,25.75,1
2618.7435,48,9.55,25.75,1
2618.8437,48,9.5,25.75,1
2618.9439,48,9.5,25.75,1
2619.0434,48,9.45,25.7,1
2619.1436,48,9.4,25.65,1
2619.4435,48,8.75,26.2,1
2619.5437,48,9.05,26.3,1
2619.6439,48,9.1,26.3,1
2619.7435,48,9.1,26.25,1
2619.8437,48,9.2,26.2,1
2619.9438,48,9.25,26.2,1
2620.0434,48,9.3,26.15,1
2620.1436,48,9.35,26.15,1
2620.2438,48,9.3,26.2,1
2620.344,48,9.35,26,1
2620.4435,48,9.4,25.85,1
2620.6439,48,8.95,25.8,1
2620.7434,48,9,25.85,1
2620.8436,48,9.15,25.9,1
2620.9438,48,9.2,26,1
2621.044,48,9.3,25.95,1
2621.1436,48,9.3,25.95,1
2621.2437,48,9.35,26,1
2621.3439,48,9.45,26,1
2621.4435,48,9.45,25.95,1
2621.5437,48,9.55,25.85,1
2621.6439,48,9.55,25.8,1
2621.7434,48,9.6,25.75,1
2621.8436,48,9.6,25.75,1
2621.9438,48,9.6,25.7,1
2622.044,48,9.6,25.7,1
2622.1435,48,9.6,25.7,1
2622.2437,48,9.6,25.7,1
2622.3439,48,9.55,25.7,1
2622.4435,48,9.55,25.75,1
2622.5436,48,9.5,25.75,1
2622.6438,48,9.5,25.8,1
2622.7434,48,9.5,25.8,1
2622.8436,48,9.45,25.8,1
2622.9438,48,9.45,25.8,1
2623.044,48,9.45,25.75,1
2623.1435,48,9.45,25.75,1
2623.2437,48,9.45,25.75,1
2623.3439,48,9.45,25.75,1
2623.4434,48,9.5,25.75,1
2623.5436,48,9.55,25.75,1
2623.6438,48,9.55,25.75,1
2623.7434,48,9.55,25.75,1
2623.8435,48,9.5,25.75,1
2623.9437,48,9.5,25.75,1
2624.0439,48,9.45,25.8,1
2624.1435,48,9.5,25.75,1
2624.2437,48,9.5,25.75,1
2624.3439,48,9.55,25.75,1
2624.4434,48,9.55,25.8,1
2624.5436,48,9.5,25.75,1
2624.6438,48,9.55,25.75,1
2624.744,48,9.5,25.75,1
2624.8435,48,9.55,25.75,1
2624.9437,48,9.55,25.7,1
2625.0439,48,9.55,25.7,1
2625.1434,48,9.55,25.75,1
2625.2436,48,9.55,25.75,1
2625.3438,48,9.5,25.8,1
2625.444,48,9.5,25.8,1
2625.5436,48,9.5,25.8,1
2625.6438,48,9.5,25.8,1
2625.744,48,9.5,25.8,1
2625.8435,48,9.5,25.8,1
2625.9437,48,9.5,25.85,1
2626.0439,48,9.55,25.85,1
2626.1434,48,9.5,25.85,1
2626.2436,48,9.55,25.8,1
2626.3438,48,9.55,25.8,1
2626.444,48,9.5,25.8,1
2626.5435,48,9.4,25.75,1
2626.6437,48,9.35,25.75,1
2627.0439,48,9.35,26.15,1
2627.1441,48,9.35,26.1,1
2627.2436,48,9.45,26.05,1
2627.3438,48,9.4,26.15,1
2627.444,48,9.4,26.15,1
2627.5435,48,9.45,26.15,1
2627.6437,48,9.45,26.1,1
2627.7439,48,9.45,26.05,1
2627.8434,48,9.5,26,1
2627.9436,48,9.45,25.95,1
2628.0438,48,9.55,25.85,1
2628.1434,48,9.55,25.8,1
2628.2436,48,9.55,25.8,1
2628.3438,48,9.6,25.75,1
2628.4433,48,9.55,25.75,1
2628.5435,48,9.55,25.7,1
2628.6437,48,9.55,25.7,1
2628.7439,48,9.5,25.75,1
2628.8434,48,9.55,25.75,1
2628.9436,48,9.55,25.7,1
2629.0438,48,9.55,25.75,1
2629.144,48,9.55,25.7,1
2629.2435,48,9.55,25.7,1
2629.3437,48,9.5,25.7,1
2629.4439,48,9.5,25.75,1
2629.5441,48,9.5,25.75,1
2629.6437,48,9.45,25.75,1
2629.7439,48,9.45,25.75,1
2629.8441,48,9.45,25.75,1
2629.9436,48,9.45,25.75,1
2630.0438,48,9.4,25.7,1
2630.1433,48,9.4,25.65,1
2630.2435,48,9.4,25.6,1
2630.3437,48,9.4,25.6,1
2630.4432,48,9.4,25.55,1
2630.5434,48,9.4,25.5,1
2630.6436,48,9.45,25.45,1
2630.7438,48,9.45,25.45,1
2630.8434,48,9.4,25.5,1
2630.9436,48,9.4,25.45,1
2631.0438,48,9.3,25.4,1
2631.144,48,9.25,25.5,1
2631.2435,48,9.25,25.6,1
2631.3437,48,9.25,25.7,1
2631.4439,48,9.3,25.8,1
2631.5434,48,9.25,25.95,1
2631.6436,48,9.35,26,1
2631.7438,48,9.4,26.1,1
2631.8433,48,9.4,26.15,1
2631.9435,48,9.45,26.2,1
2632.0437,48,9.5,26.2,1
2632.1439,48,9.5,26.25,1
2632.2435,48,9.5,26.15,1
2632.3437,48,9.4,26.2,1
2632.4439,48,9.4,26.15,1
2632.5434,48,9.4,26.1,1
2632.6436,48,9.35,26.1,1
2632.7438,48,9.4,26,1
2632.844,48,9.4,25.95,1
2632.9435,48,9.45,25.8,1
2633.0437,48,9.45,25.7,1
2633.1439,48,9.35,25.55,1
2633.2434,48,9.35,25.5,1
2633.3436,48,9.3,25.35,1
2633.4438,48,9.3,25.25,1
2633.5434,48,9.35,25.2,1
2633.6436,48,9.4,24.9,1
2633.7437,48,9.45,24.75,1
2633.8439,48,9.6,24.75,1
2633.9435,48,9.75,24.75,1
2634.1439,49,37.6,34.15,1
2634.2434,49,37.55,34.1,1
2634.3436,49,37.55,34.1,1
2634.7437,49,36.8,32.95,1
2634.8439,49,36.65,32.55,1
2634.9435,49,36.4,32.1,1
2635.0436,49,36.1,31.65,1
2635.1438,49,35.85,31.35,1
2635.2434,49,35.7,31.15,1
2635.3436,49,35.55,30.9,1
2634.1439,50,11.05,21.75,1
2634.2434,50,11.05,21.7,1
2634.3436,50,11.05,21.7,1
2634.4438,50,11.15,21.65,1
2634.544,50,11.4,21.55,1
2634.6435,50,11.85,21.3,1
2634.7437,50,12.45,20.9,1
2634.8439,50,13.25,20.4,1
2634.9435,50,14.05,19.95,1
2635.0436,50,14.85,19.2,1
2635.1438,50,15.6,18.65,1
2635.2434,50,16.15,18.05,1
2635.3436,50,16.75,17.8,1
2635.4438,50,17.35,17.6,1
2635.544,50,17.9,17.45,1
2635.6435,50,18.6,17.2,1
2635.7437,50,19.1,16.95,1
2635.8439,50,19.3,16.2,1
2635.9434,50,19.6,15.5,1
2636.0436,50,20.05,15.3,1
2636.1438,50,20.4,14.75,1
2636.2434,50,20.7,14.65,1
2636.3435,50,21.55,14.7,1
2636.4437,50,22.35,14.75,1
2636.5439,50,22.95,14.7,1
2636.6435,50,23.5,14.6,1
2636.7437,50,24.05,14.5,1
2636.8439,50,24.5,14.5,1
2636.9434,50,25.15,14.35,1
2637.0436,50,25.65,14.15,1
2637.1438,50,26.15,13.8,1
2636.1438,51,34.3,29.5,1
2636.2434,51,34.25,29.45,1
2636.3435,51,34.25,29.45,1
2636.4437,51,34.25,29.45,1
2636.5439,51,34.15,29.4,1
2636.6435,51,34.1,29.3,1
2636.7437,51,34,29.25,1
2636.8439,51,33.95,29.05,1
2636.9434,51,33.85,28.85,1
2637.0436,51,33.75,28.7,1
2637.1438,51,33.75,28.55,1
2634.9435,52,0.7,21.65,1
2635.0436,52,0.7,21.65,1
2635.1438,52,0.7,21.65,1
2635.2434,52,0.7,21.6,1
2635.3436,52,0.75,21.5,1
2635.4438,52,0.85,21.45,1
2635.544,52,1.05,21.35,1
2635.6435,52,1.4,21.3,1
2635.7437,52,1.75,21.35,1
2635.8439,52,2,21.2,1
2635.9434,52,2.6,21.3,1
2636.0436,52,2.35,21.15,1
2636.1438,52,2.1,20.85,1
2636.5439,52,1.2,20.3,1
2636.9434,52,0.8,20.2,1
2637.4437,52,0.85,20.25,1
2637.5439,52,0.7,20.25,1
2635.6435,53,8.65,26.8,1
2635.7437,53,8.65,26.75,1
2635.8439,53,8.65,26.75,1
2635.9434,53,8.7,26.75,1
2636.0436,53,8.75,26.65,1
2636.1438,53,8.9,26.5,1
2636.2434,53,9.05,26.3,1
2636.3435,53,9.15,26.2,1
2636.4437,53,9.35,26.1,1
2636.5439,53,9.45,25.95,1
2636.6435,53,9.55,25.85,1
2636.7437,53,9.6,25.75,1
2636.8439,53,9.65,25.65,1
2636.9434,53,9.7,25.6,1
2637.0436,53,9.7,25.6,1
2637.1438,53,9.6,25.5,1
2637.2433,53,9.55,25.5,1
2637.3435,53,9.5,25.5,1
2637.4437,53,9.5,25.5,1
2637.5439,53,9.5,25.45,1
2637.6434,53,9.4,25.4,1
2637.7436,53,9.4,25.4,1
2637.8438,53,9.35,25.45,1
2637.8438,54,33.6,28.55,1
2637.944,54,33.55,28.5,1
2638.0436,54,33.55,28.5,1
2638.1438,54,33.55,28.5,1
2588.7436,55,0.4,21.45,1
2588.8438,55,0.4,21.4,1
2588.944,55,0.4,21.45,1
2589.0435,55,0.4,21.5,1
2589.1437,55,0.4,21.55,1
2589.2439,55,0.45,21.7,1
2589.3435,55,0.6,21.95,1
2589.4437,55,0.75,22.1,1
2589.5439,55,0.9,22.2,1
2589.6441,55,1.05,22.3,1
2589.7436,55,1.3,22.15,1
2589.8438,55,1.45,22.1,1
2589.944,55,1.55,22.05,1
2590.0435,55,1.6,21.7,1
2590.1437,55,1.6,21.6,1
2590.2439,55,1.7,21.55,1
2590.3434,55,1.65,21.25,1
2590.4436,55,1.65,21.2,1
2590.5438,55,1.65,21.05,1
2590.644,55,1.7,20.9,1
2590.7436,55,1.8,20.9,1
2590.8438,55,1.8,20.95,1
2590.944,55,1.75,20.9,1
2591.0435,55,1.7,20.8,1
2591.1437,55,1.75,20.8,1
2591.2439,55,1.9,20.8,1
2591.3434,55,2.15,20.95,1
2591.4436,55,2.2,21,1
2591.5438,55,2.2,21.05,1
2591.644,55,2.15,21,1
2591.7435,55,2.1,21,1
2591.8437,55,2.1,21.15,1
2591.9439,55,1.75,20.95,1
2592.0435,55,1.5,20.75,1
2592.4436,55,2.3,21.1,1
2592.5438,55,3.45,21.2,1
2592.644,55,4.05,21.2,1
2592.7435,55,4.4,21.2,1
2592.8437,55,4.6,21.2,1
2592.9439,55,4.75,21.25,1
2593.0434,55,4.85,21.3,1
2593.1436,55,4.85,21.3,1
2593.2438,55,4.9,21.3,1
2593.344,55,4.85,21.3,1
2593.4436,55,4.85,21.3,1
2593.5437,55,4.8,21.25,1
2593.6439,55,4.8,21.25,1
2593.7441,55,4.8,21.25,1
2593.8437,55,4.75,21.25,1
2593.9439,55,4.8,21.25,1
2594.0441,55,4.75,21.25,1
2594.1436,55,4.7,21.25,1
2594.2438,55,4.65,21.25,1
2594.344,55,4.65,21.3,1
2594.4435,55,4.65,21.3,1
2594.5437,55,4.7,21.25,1
2594.6439,55,4.65,21.25,1
2594.7435,55,4.65,21.25,1
2594.8436,55,4.65,21.2,1
2594.9438,55,4.6,21.25,1
2595.044,55,4.65,21.25,1
2595.1436,55,4.65,21.2,1
2595.2438,55,4.7,21.2,1
2595.344,55,4.65,21.25,1
2595.4435,55,4.65,21.2,1
2595.5437,55,4.65,21.25,1
2595.6439,55,4.7,21.25,1
2595.7434,55,4.7,21.25,1
2595.8436,55,4.75,21.25,1
2595.9438,55,4.7,21.3,1
2596.044,55,4.7,21.25,1
2596.1435,55,4.7,21.2,1
2596.2437,55,4.7,21.25,1
2596.3439,55,4.7,21.3,1
2596.4435,55,4.65,21.25,1
2596.5437,55,4.65,21.25,1
2596.6439,55,4.65,21.3,1
2596.7441,55,4.65,21.3,1
2596.8436,55,4.6,21.3,1
2596.9438,55,4.55,21.3,1
2597.044,55,4.55,21.35,1
2597.1435,55,4.5,21.3,1
2597.2437,55,4.55,21.3,1
2597.3439,55,4.55,21.35,1
2597.4434,55,4.55,21.35,1
2597.5436,55,4.6,21.35,1
2597.6438,55,4.5,21.35,1
2597.7434,55,4.55,21.35,1
2597.8436,55,4.55,21.35,1
2597.9438,55,4.6,21.3,1
2598.044,55,4.55,21.3,1
2598.1435,55,4.5,21.35,1
2598.2437,55,4.65,21.35,1
2598.3439,55,4.7,21.35,1
2598.4434,55,4.85,21.35,1
2598.5436,55,4.85,21.3,1
2598.6438,55,4.85,21.2,1
2598.744,55,4.85,21.15,1
2598.8435,55,4.8,21.1,1
2598.9437,55,4.8,21.1,1
2599.0439,55,4.75,21.05,1
2599.1435,55,4.7,21,1
2599.2437,55,4.7,21.05,1
2599.3439,55,4.65,21.05,1
2599.4441,55,4.65,21.05,1
2599.5436,55,4.65,21.05,1
2599.6438,55,4.6,21.1,1
2599.744,55,4.65,21.1,1
2599.8435,55,4.6,21.15,1
2599.9437,55,4.65,21.2,1
2600.0439,55,4.65,21.25,1
2600.1434,55,4.65,21.25,1
2600.2436,55,4.6,21.3,1
2600.3438,55,4.6,21.3,1
2600.4434,55,4.65,21.3,1
2600.5436,55,4.65,21.3,1
2600.6438,55,4.65,21.3,1
2600.744,55,4.65,21.3,1
2600.8435,55,4.65,21.25,1
2600.9437,55,4.65,21.25,1
2601.0439,55,4.65,21.25,1
2601.1434,55,4.7,21.25,1
2601.2436,55,4.65,21.25,1
2601.3438,55,4.65,21.25,1
2601.444,55,4.7,21.2,1
2601.5435,55,4.7,21.2,1
2601.6437,55,4.65,21.2,1
2601.7439,55,4.65,21.2,1
2601.8435,55,4.65,21.2,1
2601.9437,55,4.65,21.2,1
2602.0439,55,4.65,21.15,1
2602.1441,55,4.6,21.15,1
2602.2436,55,4.6,21.15,1
2602.3438,55,4.65,21.1,1
2602.444,55,4.65,21.1,1
2602.5435,55,4.65,21.1,1
2602.6437,55,4.65,21.15,1
2602.7439,55,4.65,21.15,1
2602.8434,55,4.7,21.15,1
2602.9436,55,4.7,21.2,1
2603.0438,55,4.65,21.2,1
2603.1434,55,4.7,21.15,1
2603.2436,55,4.75,21.15,1
2603.3438,55,4.8,21.15,1
2603.444,55,4.8,21.1,1
2603.5435,55,4.75,21.2,1
2603.6437,55,4.75,21.2,1
2603.7439,55,4.75,21.15,1
2603.8434,55,4.75,21.15,1
2603.9436,55,4.75,21.15,1
2604.0438,55,4.75,21.1,1
2604.144,55,4.7,21.1,1
2604.2435,55,4.7,21.1,1
2604.3437,55,4.7,21.1,1
2604.4439,55,4.75,21.15,1
2604.5441,55,4.75,21.15,1
2604.6437,55,4.7,21.15,1
2604.7439,55,4.7,21.1,1
2604.844,55,4.7,21.05,1
2604.9436,55,4.75,21.1,1
2605.0438,55,4.75,21.1,1
2605.144,55,4.75,21.05,1
2605.2435,55,4.65,21.1,1
2605.3437,55,4.65,21.05,1
2605.4439,55,4.65,21.05,1
2605.5434,55,4.7,21.1,1
2605.6436,55,4.7,21.1,1
2605.7438,55,4.7,21.1,1
2605.844,55,4.75,21.15,1
2605.9436,55,4.7,21.1,1
2606.0438,55,4.75,21.15,1
2606.1439,55,4.75,21.05,1
2606.2435,55,4.75,21.1,1
2606.3437,55,4.8,21.05,1
2606.4439,55,4.8,21.1,1
2606.5434,55,4.75,21.1,1
2606.6436,55,4.75,21.15,1
2606.7438,55,4.8,21.2,1
2606.9435,55,4.8,21.25,1
2607.0437,55,4.75,21.25,1
2607.1439,55,4.65,21.3,1
2607.2435,55,4.65,21.35,1
2607.3437,55,4.65,21.35,1
2607.4438,55,4.65,21.3,1
2607.544,55,4.65,21.25,1
2607.6436,55,4.6,21.25,1
2607.7438,55,4.6,21.2,1
2607.844,55,4.55,21.2,1
2607.9435,55,4.55,21.2,1
2608.0437,55,4.55,21.2,1
2608.1439,55,4.55,21.2,1
2608.2434,55,4.55,21.15,1
2608.3436,55,4.55,21.2,1
2608.4438,55,4.55,21.2,1
2608.5434,55,4.6,21.15,1
2608.6435,55,4.6,21.2,1
2608.7437,55,4.6,21.2,1
2608.8439,55,4.6,21.25,1
2608.9435,55,4.7,21.25,1
2609.0437,55,4.7,21.2,1
2609.1439,55,4.65,21.2,1
2609.2434,55,4.65,21.2,1
2609.3436,55,4.7,21.25,1
2609.4438,55,4.65,21.25,1
2609.544,55,4.65,21.25,1
2609.6435,55,4.7,21.2,1
2609.7437,55,4.7,21.2,1
2609.8439,55,4.7,21.2,1
2609.9434,55,4.7,21.2,1
2610.0436,55,4.65,21.15,1
2610.1438,55,4.7,21.2,1
2610.244,55,4.65,21.15,1
2610.3436,55,4.7,21.15,1
2610.4438,55,4.7,21.2,1
2610.544,55,4.7,21.2,1
2610.6435,55,4.7,21.2,1
2610.7437,55,4.7,21.25,1
2610.8439,55,4.65,21.2,1
2610.9434,55,4.65,21.2,1
2611.0436,55,4.65,21.25,1
2611.1438,55,4.6,21.25,1
2611.2433,55,4.7,21.25,1
2611.3435,55,4.7,21.25,1
2611.4437,55,4.65,21.25,1
2611.5439,55,4.7,21.25,1
2611.6435,55,4.65,21.3,1
2611.7437,55,4.65,21.25,1
2611.8439,55,4.7,21.25,1
2611.9434,55,4.7,21.25,1
2612.0436,55,4.65,21.3,1
2612.1438,55,4.65,21.25,1
2612.244,55,4.6,21.25,1
2612.3435,55,4.6,21.25,1
2612.4437,55,4.6,21.25,1
2612.5439,55,4.6,21.15,1
2612.6441,55,4.65,21.2,1
2612.7436,55,4.6,21.15,1
2612.8438,55,4.6,21.2,1
2612.944,55,4.55,21.15,1
2613.0436,55,4.55,21.2,1
2613.1438,55,4.55,21.25,1
2613.244,55,4.55,21.25,1
2613.4437,55,4.6,21.3,1
2613.5439,55,4.6,21.25,1
2613.6434,55,4.55,21.3,1
2613.7436,55,4.55,21.25,1
2613.8438,55,4.55,21.2,1
2613.944,55,4.55,21.25,1
2614.0435,55,4.65,21.25,1
2614.1437,55,4.7,21.25,1
2614.2439,55,4.7,21.3,1
2614.3435,55,4.7,21.35,1
2614.4437,55,4.75,21.35,1
2614.5439,55,4.6,21.4,1
2615.0435,55,4.85,21.3,1
2615.1437,55,4.75,21.2,1
2615.2439,55,4.75,21.15,1
2615.3434,55,4.75,21.15,1
2615.4436,55,4.75,21.1,1
2615.5438,55,4.8,21.15,1
2615.644,55,4.75,21.05,1
2615.7436,55,4.75,21,1
2615.8438,55,4.75,21,1
2615.944,55,4.65,21,1
2616.0435,55,4.65,21.05,1
2616.1437,55,4.7,21.05,1
2616.2439,55,4.65,21.05,1
2616.3434,55,4.65,21.1,1
2616.4436,55,4.65,21.1,1
2616.5438,55,4.6,21.15,1
2616.6433,55,4.55,21.2,1
2616.7435,55,4.6,21.2,1
2616.8437,55,4.6,21.15,1
2616.9439,55,4.6,21.2,1
2617.0435,55,4.6,21.2,1
2617.1437,55,4.65,21.2,1
2617.2439,55,4.7,21.2,1
2617.3434,55,4.65,21.2,1
2617.4436,55,4.7,21.2,1
2617.5438,55,4.7,21.2,1
2617.6433,55,4.65,21.25,1
2617.7435,55,4.6,21.3,1
2617.8437,55,4.65,21.3,1
2617.9439,55,4.65,21.3,1
2618.0441,55,4.65,21.3,1
2618.1436,55,4.7,21.3,1
2618.2438,55,4.7,21.3,1
2618.344,55,4.7,21.3,1
2618.4436,55,4.7,21.3,1
2618.5438,55,4.7,21.3,1
2618.6439,55,4.7,21.25,1
2618.7435,55,4.75,21.25,1
2618.8437,55,4.75,21.15,1
2618.9439,55,4.6,21.2,1
2619.0434,55,4.55,21.3,1
2619.1436,55,4.55,21.3,1
2619.2438,55,4.6,21.25,1
2619.3433,55,4.6,21.25,1
2619.4435,55,4.65,21.25,1
2619.5437,55,4.65,21.3,1
2619.6439,55,4.65,21.3,1
2619.7435,55,4.65,21.35,1
2619.8437,55,4.65,21.35,1
2619.9438,55,4.65,21.25,1
2620.0434,55,4.7,21.15,1
2620.1436,55,4.6,20.95,1
2620.2438,55,4.6,20.95,1
2620.344,55,4.6,21,1
2620.4435,55,4.55,21,1
2620.5437,55,4.6,21.1,1
2620.6439,55,4.65,21.15,1
2620.7434,55,4.65,21.15,1
2620.8436,55,4.65,21.2,1
2620.9438,55,4.65,21.25,1
2621.044,55,4.7,21.25,1
2621.1436,55,4.65,21.3,1
2621.2437,55,4.7,21.3,1
2621.3439,55,4.7,21.25,1
2621.4435,55,4.7,21.3,1
2621.5437,55,4.65,21.3,1
2621.6439,55,4.65,21.3,1
2621.7434,55,4.65,21.35,1
2621.8436,55,4.7,21.35,1
2621.9438,55,4.7,21.3,1
2622.044,55,4.75,21.3,1
2622.1435,55,4.75,21.25,1
2622.2437,55,4.75,21.25,1
2622.3439,55,4.7,21.25,1
2622.4435,55,4.7,21.25,1
2622.5436,55,4.7,21.25,1
2622.6438,55,4.7,21.2,1
2622.7434,55,4.7,21.2,1
2622.8436,55,4.65,21.2,1
2622.9438,55,4.65,21.2,1
2623.044,55,4.65,21.25,1
2623.1435,55,4.65,21.25,1
2623.2437,55,4.65,21.25,1
2623.3439,55,4.65,21.25,1
2623.4434,55,4.7,21.25,1
2623.5436,55,4.7,21.25,1
2623.6438,55,4.7,21.25,1
2623.7434,55,4.7,21.25,1
2623.8435,55,4.7,21.25,1
2623.9437,55,4.65,21.25,1
2624.0439,55,4.65,21.2,1
2624.1435,55,4.7,21.2,1
2624.2437,55,4.7,21.25,1
2624.3439,55,4.7,21.2,1
2624.4434,55,4.7,21.2,1
2624.5436,55,4.7,21.3,1
2624.6438,55,4.65,21.3,1
2624.744,55,4.65,21.35,1
2624.8435,55,4.65,21.3,1
2624.9437,55,4.65,21.35,1
2625.0439,55,4.7,21.3,1
2625.1434,55,4.7,21.3,1
2625.2436,55,4.7,21.25,1
2625.3438,55,4.7,21.25,1
2625.444,55,4.7,21.25,1
2625.5436,55,4.65,21.25,1
2625.6438,55,4.7,21.25,1
2625.744,55,4.7,21.25,1
2625.8435,55,4.65,21.3,1
2625.9437,55,4.7,21.3,1
2626.0439,55,4.7,21.3,1
2626.1434,55,4.8,21.25,1
2626.2436,55,4.8,21.2,1
2626.6437,55,4.65,21.5,1
2626.7439,55,4.55,21.3,1
2626.8435,55,4.6,21.2,1
2626.9437,55,4.65,21.1,1
2627.0439,55,4.65,21.15,1
2627.1441,55,4.65,21.15,1
2627.2436,55,4.65,21.2,1
2627.3438,55,4.7,21.2,1
2627.444,55,4.7,21.25,1
2627.5435,55,4.7,21.2,1
2627.6437,55,4.7,21.2,1
2627.7439,55,4.65,21.2,1
2627.8434,55,4.7,21.2,1
2627.9436,55,4.65,21.25,1
2628.0438,55,4.65,21.15,1
2628.1434,55,4.65,21.2,1
2628.2436,55,4.7,21.2,1
2628.3438,55,4.7,21.2,1
2628.4433,55,4.7,21.2,1
2628.5435,55,4.7,21.2,1
2628.6437,55,4.7,21.25,1
2628.7439,55,4.65,21.2,1
2628.8434,55,4.65,21.2,1
2628.9436,55,4.65,21.2,1
2629.0438,55,4.65,21.2,1
2629.144,55,4.65,21.2,1
2629.2435,55,4.65,21.25,1
2629.3437,55,4.65,21.2,1
2629.4439,55,4.6,21.25,1
2629.5441,55,4.6,21.25,1
2629.6437,55,4.65,21.25,1
